Artist,Stream,Views,Likes,Comments,Licensed,official_video
La Mosca Tse-Tse,1341109.0,451471.0,1096.0,59.0,True,True
Men At Work,597510470.0,334023861.0,2109998.0,74635.0,True,True
Men At Work,214168241.0,143614115.0,1122219.0,26638.0,True,True
Men At Work,65611091.0,42217957.0,239130.0,10206.0,True,True
Men At Work,31664188.0,25965564.0,139051.0,5997.0,True,True
Men At Work,6757616.0,768395.0,11666.0,409.0,True,True
Men At Work,12305120.0,1779142.0,20016.0,812.0,True,True
Men At Work,6766138.0,50438.0,643.0,35.0,False,False
Men At Work,3465339.0,3882160.0,20882.0,918.0,True,True
Kenny Dope,119404905.0,5702664.0,60995.0,1077.0,False,True
Kenny Dope,2446035.0,2519104.0,34539.0,730.0,False,True
Kenny Dope,1483206.0,148178.0,4548.0,149.0,False,True
Kenny Dope,911699.0,116424.0,3948.0,128.0,False,True
Kenny Dope,1240137.0,26672.0,839.0,47.0,False,True
Kenny Dope,594818.0,41457.0,1436.0,47.0,True,True
Kenny Dope,185155.0,138242.0,4062.0,111.0,False,True
Kenny Dope,794649.0,4744.0,80.0,0.0,True,True
Kenny Dope,1121957.0,782484.0,4171.0,227.0,False,False
mor ve ötesi,107036296.0,87015957.0,607512.0,29941.0,False,True
mor ve ötesi,47375259.0,36229810.0,210205.0,5380.0,False,True
mor ve ötesi,54779839.0,40895152.0,226212.0,7829.0,False,True
mor ve ötesi,52610083.0,10315913.0,128171.0,4915.0,True,True
mor ve ötesi,20613794.0,4078822.0,58208.0,1595.0,False,True
mor ve ötesi,32001019.0,16339959.0,105388.0,3517.0,False,True
mor ve ötesi,21061649.0,9453272.0,72745.0,2763.0,False,True
mor ve ötesi,13731774.0,7544256.0,43274.0,1450.0,False,True
mor ve ötesi,9488293.0,3319348.0,20686.0,762.0,False,True
mor ve ötesi,11808581.0,5567381.0,46570.0,1510.0,True,True
Celia Cruz,169769959.0,129108.0,973.0,107.0,False,False
Celia Cruz,164271709.0,85760711.0,508329.0,12499.0,False,False
Celia Cruz,62121476.0,76954659.0,225856.0,6333.0,False,False
Celia Cruz,17769303.0,37883339.0,125176.0,4967.0,False,False
Celia Cruz,68231856.0,103428021.0,438836.0,14330.0,True,True
Celia Cruz,12547923.0,6531831.0,29731.0,1565.0,False,False
Celia Cruz,17741947.0,56373926.0,194539.0,5005.0,True,True
Celia Cruz,10135866.0,342026.0,3157.0,59.0,False,False
Celia Cruz,6129868.0,3298.0,61.0,2.0,False,False
Celia Cruz,7015237.0,1458339.0,8912.0,435.0,False,False
Charly García,65087568.0,137438.0,1067.0,60.0,False,False
Charly García,38156056.0,9162144.0,59392.0,2735.0,False,False
Charly García,42154673.0,2353442.0,21779.0,687.0,True,True
Charly García,23512022.0,2455221.0,19506.0,332.0,True,True
Charly García,39272702.0,17594830.0,75287.0,2738.0,True,True
Charly García,26771132.0,1590949.0,22221.0,572.0,True,True
Charly García,45951218.0,3231359.0,34511.0,741.0,True,True
Charly García,23600296.0,2000166.0,22158.0,688.0,True,True
Charly García,9213724.0,8779104.0,36397.0,1353.0,True,True
Charly García,11667477.0,990079.0,10437.0,320.0,True,True
Craig David,259354180.0,49980402.0,315827.0,10620.0,True,True
Craig David,8704969.0,1002997.0,23157.0,606.0,True,True
Craig David,34889112.0,8810841.0,64377.0,2898.0,True,True
Craig David,47878385.0,43319945.0,246552.0,5611.0,True,True
Craig David,35874741.0,22029994.0,204395.0,6499.0,True,True
Craig David,17813284.0,58437.0,837.0,21.0,True,True
Craig David,33166215.0,14889544.0,65084.0,2013.0,True,True
Craig David,82173762.0,7048956.0,42354.0,757.0,False,True
Craig David,74837540.0,20316696.0,695734.0,38727.0,True,True
Fito Paez,111132910.0,658379.0,7709.0,376.0,False,False
Fito Paez,91320637.0,13946162.0,68454.0,1950.0,True,True
Fito Paez,72682130.0,1643231.0,8193.0,554.0,False,False
Fito Paez,29605780.0,7124665.0,34110.0,1983.0,True,True
Fito Paez,49779714.0,4463705.0,15306.0,412.0,True,True
Fito Paez,23423919.0,5144602.0,14930.0,647.0,False,False
Fito Paez,23354589.0,4777350.0,16034.0,629.0,True,True
Fito Paez,11831045.0,112469.0,1113.0,23.0,True,True
Fito Paez,11605669.0,8746348.0,28659.0,1047.0,True,True
Fito Paez,25305473.0,7509646.0,49708.0,2346.0,True,True
John Mellencamp,305044106.0,27125701.0,188695.0,5889.0,True,True
John Mellencamp,187624549.0,30967013.0,205955.0,5239.0,True,True
John Mellencamp,92980423.0,15067054.0,78278.0,3998.0,True,True
John Mellencamp,77438972.0,20542418.0,105616.0,5996.0,True,True
John Mellencamp,49674025.0,15724121.0,77758.0,4171.0,True,True
John Mellencamp,43655526.0,2719561.0,13788.0,555.0,True,True
John Mellencamp,33277142.0,6899292.0,38571.0,1604.0,True,True
John Mellencamp,14063680.0,7491995.0,37600.0,2210.0,True,True
John Mellencamp,31349024.0,3642260.0,25887.0,1361.0,False,True
John Mellencamp,12917380.0,6874181.0,42066.0,3939.0,True,True
Elvis Crespo,250550159.0,207684351.0,1411317.0,40225.0,True,True
Elvis Crespo,35174994.0,5242826.0,34639.0,1602.0,False,False
Elvis Crespo,68018593.0,153005049.0,681236.0,12077.0,True,True
Elvis Crespo,38368866.0,5448528.0,40144.0,633.0,True,True
Elvis Crespo,35764252.0,25692304.0,67145.0,1654.0,True,True
Elvis Crespo,9967761.0,5146157.0,24789.0,632.0,True,True
Elvis Crespo,19596951.0,161615.0,1472.0,21.0,False,False
Elvis Crespo,16024902.0,5444293.0,29286.0,507.0,True,True
Elvis Crespo,11974342.0,7134363.0,59458.0,3813.0,True,True
Elvis Crespo,4672240.0,3084650.0,16626.0,515.0,True,True
Lil' Kim,334689122.0,490052706.0,2429510.0,75603.0,True,True
Lil' Kim,50089078.0,28602.0,388.0,17.0,False,False
Lil' Kim,44291703.0,25507067.0,254348.0,10023.0,True,True
Lil' Kim,22968384.0,25507067.0,254348.0,10023.0,True,True
Lil' Kim,22590830.0,12328176.0,80830.0,6582.0,True,True
Lil' Kim,14792169.0,3291994.0,59799.0,111.0,True,True
Lil' Kim,8658237.0,69098.0,690.0,32.0,False,False
TobyMac,29436678.0,22288342.0,141972.0,5628.0,True,True
TobyMac,41851120.0,29502604.0,176293.0,6450.0,True,True
TobyMac,35501160.0,46695991.0,252917.0,10948.0,True,True
TobyMac,3073728.0,1040046.0,14664.0,347.0,True,True
TobyMac,48563541.0,80001378.0,439060.0,17548.0,True,True
TobyMac,4954761.0,3862897.0,51335.0,1791.0,True,True
TobyMac,15883637.0,15768536.0,160980.0,7352.0,True,True
TobyMac,25844898.0,19938602.0,107712.0,3852.0,True,True
TobyMac,23889703.0,31262672.0,167607.0,5896.0,True,True
TobyMac,28285047.0,2043464.0,22155.0,810.0,True,True
Zeca Pagodinho,49791393.0,2821747.0,21053.0,348.0,False,False
Zeca Pagodinho,42852463.0,28485977.0,132383.0,3569.0,True,True
Zeca Pagodinho,42812813.0,13021585.0,77513.0,1429.0,True,True
Zeca Pagodinho,6191893.0,1141289.0,15344.0,411.0,True,True
Zeca Pagodinho,11568724.0,929310.0,12185.0,304.0,True,True
Zeca Pagodinho,7570771.0,8885145.0,40649.0,1096.0,True,True
Zeca Pagodinho,10643387.0,51051629.0,237723.0,4759.0,True,True
Zeca Pagodinho,15081007.0,12633651.0,92177.0,2869.0,False,False
Zeca Pagodinho,8921067.0,9595291.0,32840.0,1095.0,False,False
Zeca Pagodinho,7650813.0,19306.0,427.0,14.0,False,False
Jadakiss,2411446.0,743018.0,42690.0,1108.0,True,True
Jadakiss,19042461.0,10819022.0,81351.0,4188.0,True,True
Jadakiss,18177298.0,11613707.0,96424.0,3259.0,True,True
Jadakiss,4421606.0,5398591.0,77888.0,3330.0,True,True
Jadakiss,16668187.0,29248813.0,250969.0,10001.0,True,True
Jadakiss,2232124.0,1146614.0,2934.0,67.0,False,False
Jadakiss,3352657.0,2758460.0,58214.0,3493.0,True,True
Jadakiss,1165658.0,1278327.0,25775.0,614.0,True,True
Jadakiss,7908815.0,7749112.0,103572.0,5297.0,True,True
London Philharmonic Orchestra,75381240.0,191813.0,3880.0,2.0,True,True
London Philharmonic Orchestra,50101776.0,207852.0,3870.0,123.0,False,False
London Philharmonic Orchestra,8856597.0,51325.0,1015.0,92.0,False,False
London Philharmonic Orchestra,14854476.0,545182.0,7073.0,28.0,True,True
London Philharmonic Orchestra,8813838.0,4406074.0,41513.0,2938.0,False,False
London Philharmonic Orchestra,451482.0,18741.0,209.0,4.0,True,True
London Philharmonic Orchestra,3096863.0,888.0,24.0,0.0,True,True
London Philharmonic Orchestra,2369120.0,322712.0,3158.0,128.0,False,False
London Philharmonic Orchestra,13279289.0,60250.0,1045.0,3.0,True,True
RZA,10881697.0,815252.0,4645.0,421.0,False,False
RZA,5209917.0,1641482.0,20574.0,654.0,True,True
RZA,7909576.0,930347.0,12103.0,555.0,True,True
RZA,2366959.0,968998.0,34772.0,1557.0,True,True
RZA,2727191.0,217773.0,7355.0,304.0,True,True
RZA,3735113.0,1068010.0,8892.0,377.0,False,False
RZA,2345302.0,230203.0,4421.0,194.0,False,False
RZA,1673447.0,877775.0,38435.0,1971.0,True,True
RZA,5726666.0,61799.0,1531.0,92.0,True,True
Brad Paisley,56261337.0,8736493.0,61543.0,2038.0,False,True
Brad Paisley,113807657.0,77653564.0,394760.0,9627.0,True,True
Brad Paisley,218223347.0,234466296.0,1428964.0,58670.0,True,True
Brad Paisley,51348342.0,36549339.0,162099.0,5092.0,True,True
Brad Paisley,77033234.0,2187340.0,7728.0,386.0,True,True
Brad Paisley,95439261.0,8957974.0,28989.0,1497.0,True,True
Brad Paisley,65357772.0,150455253.0,608897.0,17350.0,True,True
Brad Paisley,43082035.0,46938811.0,267243.0,12307.0,True,True
Brad Paisley,37827892.0,14125887.0,54905.0,2022.0,False,False
Brad Paisley,20594725.0,28870319.0,156305.0,5577.0,True,True
"Hank Williams, Jr.",121920128.0,7759291.0,42136.0,1460.0,False,False
"Hank Williams, Jr.",60786512.0,20762095.0,83193.0,3604.0,False,False
"Hank Williams, Jr.",60492446.0,21640538.0,110249.0,2990.0,False,True
"Hank Williams, Jr.",43973537.0,18397125.0,130727.0,1322.0,True,True
"Hank Williams, Jr.",21477686.0,4539156.0,28615.0,1371.0,False,False
"Hank Williams, Jr.",25584789.0,18305418.0,96355.0,2024.0,False,True
"Hank Williams, Jr.",2057681.0,12702074.0,56825.0,1219.0,True,True
"Hank Williams, Jr.",14032259.0,316670.0,2759.0,58.0,False,True
"Hank Williams, Jr.",18845693.0,5670459.0,24205.0,918.0,False,True
Jóhann Jóhannsson,12549289.0,60924.0,562.0,3.0,True,True
Jóhann Jóhannsson,51606375.0,229657.0,3188.0,4.0,False,False
Jóhann Jóhannsson,41878507.0,621891.0,7481.0,9.0,True,True
Jóhann Jóhannsson,18988638.0,250753.0,2583.0,11.0,True,True
Jóhann Jóhannsson,9495529.0,62864.0,871.0,7.0,True,True
Jóhann Jóhannsson,13622628.0,84145.0,1416.0,5.0,True,True
Jóhann Jóhannsson,21672580.0,253187.0,3656.0,7.0,True,True
Jóhann Jóhannsson,24641200.0,2798.0,106.0,15.0,False,False
Jóhann Jóhannsson,7434593.0,78017.0,832.0,3.0,True,True
Jóhann Jóhannsson,14610120.0,193503.0,2493.0,16.0,True,True
112,91182232.0,28261569.0,227808.0,4234.0,True,True
112,55082469.0,10752641.0,56560.0,1535.0,False,False
112,75790162.0,20597417.0,190822.0,4271.0,True,True
112,93037718.0,76971300.0,377800.0,10464.0,False,False
112,24008203.0,13539103.0,91549.0,2317.0,True,True
112,40400843.0,17438949.0,115026.0,3487.0,True,True
112,38064305.0,10395394.0,86502.0,1612.0,True,True
112,30854723.0,12752415.0,133477.0,3465.0,True,True
112,39485506.0,28261569.0,227808.0,4234.0,True,True
112,11057694.0,164102.0,1789.0,77.0,False,False
Nusrat Fateh Ali Khan,115076748.0,6083740.0,57232.0,915.0,True,True
Nusrat Fateh Ali Khan,35279310.0,55547267.0,437040.0,25018.0,True,True
Nusrat Fateh Ali Khan,9987028.0,488382.0,15204.0,496.0,True,True
Nusrat Fateh Ali Khan,14179201.0,186757770.0,1611270.0,38079.0,True,True
Nusrat Fateh Ali Khan,5787015.0,4487629.0,84322.0,1066.0,False,False
Nusrat Fateh Ali Khan,10265153.0,287833.0,5404.0,286.0,False,False
Nusrat Fateh Ali Khan,9304837.0,73838324.0,1025936.0,23251.0,True,True
Nusrat Fateh Ali Khan,1926052.0,6416977.0,91901.0,3814.0,True,True
Nusrat Fateh Ali Khan,5560596.0,23145519.0,204361.0,9800.0,True,True
Nusrat Fateh Ali Khan,4737961.0,287833.0,5404.0,286.0,False,False
Brandy,169776595.0,72129463.0,597298.0,13648.0,True,True
Brandy,57113622.0,31904596.0,275166.0,7921.0,True,True
Brandy,79657574.0,3323640.0,46201.0,596.0,False,True
Brandy,47298972.0,45557589.0,385341.0,9156.0,True,True
Brandy,11452674.0,6864413.0,70362.0,2328.0,True,True
Brandy,10409084.0,1911876.0,35816.0,1465.0,True,True
Brandy,15409127.0,27826356.0,308620.0,14325.0,True,True
Brandy,14207182.0,8996225.0,95661.0,2061.0,True,True
Brandy,16249633.0,12163959.0,69655.0,4104.0,True,True
Brandy,30970258.0,58424611.0,479410.0,31000.0,True,True
Leo Mattioli,25550632.0,1354631.0,4779.0,106.0,True,True
Leo Mattioli,27611531.0,12545.0,160.0,0.0,True,True
Leo Mattioli,40902458.0,128752.0,1375.0,28.0,False,False
Leo Mattioli,39935478.0,1467960.0,9435.0,124.0,True,True
Leo Mattioli,10459273.0,1563102.0,5831.0,137.0,False,False
Leo Mattioli,8209950.0,3825847.0,19625.0,60.0,True,True
Leo Mattioli,21592968.0,92328.0,622.0,7.0,True,True
Leo Mattioli,11352034.0,11744219.0,40319.0,305.0,True,True
Leo Mattioli,15538551.0,27598092.0,118841.0,400.0,True,True
Leo Mattioli,7242687.0,186666.0,1620.0,39.0,False,False
Marisa Monte,53699057.0,44035312.0,430169.0,14401.0,True,True
Marisa Monte,40104282.0,5639071.0,63461.0,1926.0,True,True
Marisa Monte,48933208.0,25947963.0,250671.0,9851.0,True,True
Marisa Monte,33644162.0,6058216.0,39907.0,726.0,True,True
Marisa Monte,40228702.0,1680587.0,22003.0,70.0,True,True
Marisa Monte,16006000.0,9614638.0,44258.0,1397.0,False,False
Marisa Monte,22570346.0,14474486.0,81874.0,2791.0,True,True
Marisa Monte,4261454.0,1645096.0,17058.0,715.0,False,False
Marisa Monte,13446444.0,834583.0,16698.0,233.0,False,False
Marisa Monte,21588380.0,13048786.0,101685.0,2343.0,True,True
Udo Lindenberg,12865834.0,4479509.0,117871.0,3461.0,True,True
Udo Lindenberg,23430064.0,40357.0,744.0,0.0,True,True
Udo Lindenberg,3784947.0,2576441.0,16974.0,752.0,False,False
Udo Lindenberg,3777598.0,530393.0,4098.0,139.0,True,True
Udo Lindenberg,9488756.0,11803910.0,50167.0,2619.0,True,True
Udo Lindenberg,3411911.0,1431776.0,14713.0,750.0,False,False
Udo Lindenberg,6038213.0,2845712.0,11731.0,320.0,True,True
Udo Lindenberg,1912769.0,59906.0,460.0,15.0,False,False
Udo Lindenberg,7830856.0,599881.0,5177.0,15.0,True,True
Udo Lindenberg,1897622.0,5239659.0,10870.0,376.0,True,True
Mandy Moore,203962852.0,113332807.0,474625.0,0.0,True,True
Mandy Moore,233638628.0,80757283.0,574929.0,0.0,True,True
Mandy Moore,108989979.0,48212044.0,152424.0,0.0,True,True
Mandy Moore,78495521.0,3120040.0,48467.0,4.0,False,False
Mandy Moore,32225504.0,22850204.0,153481.0,8419.0,True,True
Mandy Moore,47060191.0,2427622.0,31449.0,1820.0,False,False
Mandy Moore,13408900.0,5060715.0,33970.0,0.0,True,True
Mandy Moore,17421408.0,5060715.0,33970.0,0.0,True,True
Mandy Moore,25343174.0,17874669.0,105424.0,10930.0,True,True
Belo,2331173.0,13152382.0,65701.0,3343.0,True,True
Belo,30371599.0,29250439.0,133622.0,2954.0,True,True
Belo,24886358.0,11304026.0,73669.0,1766.0,True,True
Belo,14450614.0,52089829.0,238902.0,6533.0,True,True
Belo,994041.0,72020000.0,458134.0,11025.0,True,True
Belo,11128930.0,29250439.0,133622.0,2954.0,True,True
Belo,14521024.0,72020000.0,458134.0,11025.0,True,True
Belo,11308872.0,3822367.0,35515.0,917.0,True,True
Belo,7246882.0,2617126.0,13519.0,154.0,True,True
Belo,1522354.0,517991.0,3935.0,110.0,True,True
Outlawz,14823445.0,221899.0,1437.0,92.0,False,False
Outlawz,2380657.0,2729.0,46.0,6.0,True,True
Outlawz,8018242.0,12765774.0,120188.0,4079.0,True,True
Outlawz,3614811.0,14653.0,258.0,26.0,False,False
Outlawz,1749932.0,87902.0,1525.0,2.0,True,True
Outlawz,2465934.0,13230.0,196.0,17.0,False,False
Outlawz,2329131.0,39136.0,621.0,16.0,False,False
Outlawz,1750226.0,418768.0,5171.0,145.0,False,False
Dewa 19,87878923.0,29903968.0,130571.0,16285.0,True,True
Dewa 19,25842497.0,21473115.0,63481.0,5959.0,True,True
Dewa 19,4868070.0,12854424.0,31772.0,4890.0,True,True
Dewa 19,28496595.0,17616977.0,45495.0,5526.0,True,True
Dewa 19,29636454.0,15558672.0,55806.0,6424.0,True,True
Dewa 19,19365077.0,31151827.0,114518.0,11546.0,True,True
Dewa 19,9166195.0,8312874.0,37904.0,2662.0,True,True
Dewa 19,17583499.0,24737399.0,52531.0,4861.0,True,True
Dewa 19,24514434.0,4050435.0,19598.0,1733.0,True,True
Dewa 19,13810615.0,15854550.0,40904.0,4346.0,True,True
Mase,120443180.0,7344165.0,87703.0,2672.0,True,True
Mase,85458315.0,19975260.0,165989.0,3642.0,True,True
Mase,34207902.0,4565976.0,38899.0,106.0,True,True
Mase,23548197.0,8197484.0,87436.0,5699.0,True,True
Mase,13099909.0,19975260.0,165989.0,3642.0,True,True
Mase,10061868.0,14135.0,399.0,28.0,False,False
Mase,8180179.0,612044.0,7570.0,511.0,False,False
Mase,8443052.0,980948.0,14763.0,1267.0,False,False
Mase,3856224.0,368172.0,2854.0,142.0,False,False
Mase,5408119.0,4662410.0,39840.0,2547.0,False,False
Banda Cuisillos,41706818.0,18167069.0,62111.0,1279.0,False,False
Banda Cuisillos,40805463.0,754665.0,4768.0,52.0,True,True
Banda Cuisillos,29537657.0,165450.0,698.0,18.0,True,True
Banda Cuisillos,23959284.0,453706.0,3325.0,53.0,True,True
Banda Cuisillos,15534794.0,1588941.0,7592.0,133.0,False,True
Banda Cuisillos,19508619.0,3191070.0,14283.0,404.0,False,False
Banda Cuisillos,15601684.0,15887036.0,57036.0,876.0,False,True
Banda Cuisillos,15696290.0,564831.0,3954.0,81.0,True,True
Banda Cuisillos,17806164.0,9729957.0,31736.0,693.0,False,True
Banda Cuisillos,12022057.0,5803834.0,15442.0,302.0,False,False
Leon James,21040555.0,53007609.0,346994.0,3572.0,True,True
Leon James,6450060.0,6435262.0,97286.0,1104.0,True,True
Leon James,47118409.0,71405078.0,479161.0,10836.0,True,True
Leon James,13851352.0,28012927.0,296547.0,6726.0,True,True
Leon James,4251280.0,225941.0,4999.0,21.0,True,True
Leon James,4366511.0,7647027.0,67743.0,957.0,True,True
Leon James,4669864.0,5381171.0,49391.0,958.0,True,True
Leon James,5415787.0,3802884.0,54245.0,904.0,True,True
Leon James,5913657.0,2861922.0,39679.0,545.0,True,True
Leon James,4943735.0,2215255.0,36167.0,490.0,True,True
Los Yonic's,30000262.0,1756597.0,10558.0,63.0,True,True
Los Yonic's,59059352.0,62741840.0,176463.0,4014.0,True,True
Los Yonic's,41179260.0,13333781.0,73654.0,2281.0,True,True
Los Yonic's,24851845.0,579660.0,4408.0,233.0,False,False
Los Yonic's,23308863.0,1578136.0,8856.0,363.0,False,False
Los Yonic's,21330080.0,11175.0,100.0,4.0,False,False
Banda Pequeños Musical,23516010.0,13214943.0,56498.0,763.0,False,False
Banda Pequeños Musical,43721561.0,31787751.0,95190.0,2745.0,True,True
Banda Pequeños Musical,30670352.0,21353311.0,68297.0,2395.0,False,False
Banda Pequeños Musical,26528528.0,1972853.0,13254.0,266.0,False,True
Banda Pequeños Musical,23075347.0,50400062.0,122554.0,2911.0,False,False
Banda Pequeños Musical,13507706.0,20252930.0,50750.0,1202.0,False,False
Banda Pequeños Musical,17031416.0,10282647.0,35304.0,373.0,False,True
Banda Pequeños Musical,11175528.0,10752236.0,25014.0,878.0,True,True
Banda Pequeños Musical,12555486.0,4316815.0,20826.0,515.0,False,False
Ilaiyaraaja,20006525.0,18177095.0,104367.0,2914.0,True,True
Ilaiyaraaja,9334800.0,9289903.0,51481.0,3054.0,True,True
Ilaiyaraaja,3513904.0,18826969.0,88713.0,3160.0,True,True
Ilaiyaraaja,17060305.0,77179288.0,623813.0,21091.0,True,True
Ilaiyaraaja,4816441.0,2697670.0,16646.0,282.0,True,True
Ilaiyaraaja,6848767.0,2085082.0,24429.0,567.0,True,True
Ilaiyaraaja,16141151.0,120799032.0,976581.0,23162.0,True,True
Ilaiyaraaja,3855799.0,1797588.0,28057.0,743.0,True,True
Ilaiyaraaja,4850427.0,3779718.0,23806.0,390.0,True,True
Ilaiyaraaja,7324110.0,7211532.0,45501.0,988.0,True,True
Joy Division,319417413.0,78042276.0,581027.0,18799.0,True,True
Joy Division,146196615.0,1095640.0,21264.0,1410.0,True,True
Joy Division,42304496.0,27314311.0,213013.0,8899.0,True,True
Joy Division,10874159.0,501892.0,7748.0,86.0,True,True
Joy Division,49416451.0,755347.0,16388.0,633.0,True,True
Joy Division,45447935.0,1218669.0,22570.0,762.0,True,True
Joy Division,11176133.0,220858.0,4601.0,741.0,True,True
Joy Division,48491142.0,14983922.0,125647.0,6245.0,True,True
Joy Division,22065716.0,3740616.0,39702.0,1491.0,False,False
J.J. Cale,75959833.0,400385.0,3724.0,152.0,False,False
J.J. Cale,43843415.0,4486042.0,20101.0,930.0,False,False
J.J. Cale,26260813.0,983969.0,3991.0,196.0,False,False
J.J. Cale,46954804.0,4907178.0,30131.0,1574.0,False,False
J.J. Cale,13319524.0,972632.0,4228.0,220.0,False,False
J.J. Cale,12755638.0,304768.0,2863.0,17.0,True,True
J.J. Cale,30771411.0,1994724.0,17638.0,792.0,False,False
J.J. Cale,8199847.0,437103.0,2559.0,96.0,False,False
J.J. Cale,13718511.0,1964206.0,9030.0,505.0,False,False
J.J. Cale,16799167.0,365878.0,2825.0,88.0,False,False
Gojira,79362141.0,25959906.0,246293.0,10155.0,True,True
Gojira,4101845.0,813407.0,21176.0,61.0,True,True
Gojira,48379836.0,18572939.0,186362.0,7103.0,True,True
Gojira,36604282.0,50530.0,1391.0,52.0,False,False
Gojira,17848858.0,9156448.0,202627.0,14069.0,True,True
Gojira,35732510.0,12795992.0,115635.0,4276.0,True,True
Gojira,16820162.0,16422.0,481.0,43.0,False,False
Gojira,19006181.0,14744574.0,127413.0,4481.0,True,True
Gojira,18252617.0,7366137.0,55000.0,3700.0,False,False
Gojira,10798565.0,282063.0,3489.0,138.0,True,True
Commodores,452183658.0,947348.0,16650.0,473.0,False,False
Commodores,69966608.0,79225044.0,419809.0,21985.0,True,True
Commodores,113740459.0,10649959.0,78008.0,3263.0,False,False
Commodores,36098941.0,9080536.0,60229.0,3746.0,False,False
Commodores,59303214.0,9080536.0,60229.0,3746.0,False,False
Commodores,22988097.0,55253.0,937.0,27.0,False,False
Commodores,22562890.0,5934909.0,56153.0,1801.0,True,True
Commodores,19018249.0,42591735.0,189582.0,12075.0,False,False
Commodores,22448160.0,3340906.0,34744.0,1822.0,False,False
Commodores,9546360.0,59686.0,616.0,49.0,False,False
Chet Baker,88007244.0,10090138.0,269046.0,5869.0,False,False
Chet Baker,64927999.0,1920115.0,18103.0,886.0,False,False
Chet Baker,19663270.0,580364.0,10157.0,337.0,False,False
Chet Baker,52963093.0,258544.0,4569.0,119.0,False,False
Chet Baker,40361101.0,5463161.0,97991.0,1957.0,False,False
Chet Baker,31247039.0,262843.0,2258.0,104.0,False,False
Chet Baker,28232989.0,724113.0,7406.0,21.0,True,True
Chet Baker,10979406.0,612546.0,3484.0,187.0,False,False
Chet Baker,13759981.0,1721734.0,14396.0,318.0,False,False
Chet Baker,58438420.0,5154907.0,48560.0,1907.0,False,False
Mos Def,191529761.0,23240180.0,255142.0,5142.0,False,False
Mos Def,62735329.0,147703.0,910.0,102.0,False,False
Mos Def,24999259.0,328668.0,3120.0,182.0,False,False
Mos Def,19767666.0,8715574.0,80784.0,2547.0,False,False
Mos Def,30167941.0,1027874.0,25956.0,1174.0,False,False
Mos Def,24372202.0,6816717.0,84515.0,2179.0,False,False
Mos Def,9740148.0,324967.0,2911.0,177.0,False,False
Mos Def,7774901.0,42496.0,1090.0,68.0,False,False
Mos Def,8130120.0,1183590.0,16682.0,552.0,False,False
Mos Def,10742054.0,7703173.0,71062.0,2738.0,False,False
Modest Mouse,315784733.0,104413485.0,626409.0,26170.0,True,True
Modest Mouse,86127506.0,20001575.0,102356.0,4121.0,True,True
Modest Mouse,31439412.0,6974725.0,31871.0,3170.0,False,False
Modest Mouse,51326665.0,1105782.0,4399.0,304.0,True,True
Modest Mouse,66186179.0,4699687.0,35159.0,1314.0,True,True
Modest Mouse,60713254.0,141777.0,1113.0,92.0,False,False
Modest Mouse,36639195.0,15467911.0,71439.0,4147.0,True,True
Modest Mouse,23729166.0,1643517.0,8893.0,581.0,False,False
Modest Mouse,7765220.0,1139599.0,5422.0,384.0,False,False
Modest Mouse,9485200.0,1257912.0,8930.0,474.0,False,False
Lamb of God,107661259.0,21459553.0,169749.0,5944.0,True,True
Lamb of God,83258484.0,36497582.0,259394.0,12799.0,True,True
Lamb of God,46480715.0,15923275.0,105115.0,5212.0,True,True
Lamb of God,36360866.0,2810596.0,27558.0,770.0,True,True
Lamb of God,30023222.0,25010411.0,313496.0,14363.0,True,True
Lamb of God,20992137.0,172536.0,600.0,82.0,False,False
Lamb of God,16216733.0,157775.0,3478.0,184.0,True,True
Lamb of God,7167929.0,16635838.0,104067.0,6164.0,True,True
Lamb of God,29042336.0,2456099.0,18612.0,955.0,False,False
Lamb of God,4035339.0,531869.0,15046.0,542.0,False,True
Death Cab for Cutie,266231847.0,2578897.0,44268.0,1849.0,True,True
Death Cab for Cutie,105033637.0,15639061.0,109402.0,5175.0,True,True
Death Cab for Cutie,6225707.0,599018.0,9666.0,613.0,True,True
Death Cab for Cutie,20938953.0,2542966.0,11438.0,955.0,True,True
Death Cab for Cutie,24548742.0,1738827.0,10535.0,562.0,True,True
Death Cab for Cutie,35887754.0,6863444.0,37233.0,2338.0,False,False
Death Cab for Cutie,52411461.0,4846896.0,39848.0,2411.0,False,False
Death Cab for Cutie,39378045.0,1588723.0,9415.0,504.0,True,True
Death Cab for Cutie,11705175.0,228891.0,3624.0,231.0,True,True
Death Cab for Cutie,35071572.0,691561.0,2920.0,145.0,True,True
Billy Ray Cyrus,1393903455.0,668632217.0,12973643.0,367291.0,True,True
Billy Ray Cyrus,109740687.0,99869043.0,496839.0,22276.0,True,True
Billy Ray Cyrus,103903090.0,534761.0,10523.0,183.0,False,False
Billy Ray Cyrus,108284438.0,6979877.0,108745.0,6372.0,True,True
Billy Ray Cyrus,690313.0,493276.0,9475.0,334.0,False,True
Billy Ray Cyrus,66118224.0,668632217.0,12973643.0,367291.0,True,True
Billy Ray Cyrus,12408618.0,4900724.0,49355.0,2744.0,True,True
Billy Ray Cyrus,12823142.0,23143.0,464.0,19.0,False,False
Billy Ray Cyrus,2228939.0,261774.0,12107.0,399.0,False,True
Billy Ray Cyrus,6356223.0,2087067.0,16021.0,0.0,False,True
Los Panchos,64398257.0,19858074.0,121841.0,3015.0,False,False
